STATE,STATENAME,ST_CASE,VEH_NO,MOD_YEAR,MOD_YEARNAME,VPICBODYCLASSNAME,MAKENAME,BODY_TYP,BODY_TYPNAME,ROLLOVER,ROLLOVERNAME,FIRE_EXP,FIRE_EXPNAME,DEATHS,DR_DRINK,DR_DRINKNAME,SPEEDREL,SPEEDRELNAME,VSPD_LIM,VSPD_LIMNAME,VSURCOND,VSURCONDNAME
1,Alabama,10082,1,2011,2011,Hatchback/Liftback/Notchback,Nissan/Datsun,5,5-door/4-door hatchback,0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
1,Alabama,10082,2,2020,2020,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Hyundai,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,45,45 MPH,1,Dry
1,Alabama,10083,1,2005,2005,Sedan/Saloon,KIA,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
1,Alabama,10084,1,2002,2002,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
1,Alabama,10085,1,2004,2004,Sedan/Saloon,Buick / Opel,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,2,1,Yes,0,No,65,65 MPH,1,Dry
1,Alabama,10086,1,2003,2003,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",40,40 MPH,1,Dry
1,Alabama,10087,1,2016,2016,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
1,Alabama,10088,1,1992,1992,Incomplete - Chassis Cab (Number of Cab Unknown),GMC,63,"Single-unit straight truck or Cab-Chassis (GVWR greater than 26,000 lbs.)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,1,Dry
1,Alabama,10089,1,1998,1998,Pickup,Toyota,34,Light Pickup,3,Rollover,1,Yes,1,0,No,4,"Yes, Too Fast for Conditions",55,55 MPH,2,Wet
1,Alabama,10090,1,2017,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Dodge,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,2,Wet
1,Alabama,10090,2,2021,2021,Hatchback/Liftback/Notchback,Chevrolet,5,5-door/4-door hatchback,0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,2,Wet
1,Alabama,10091,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,9,Reported as Unknown,98,Not Reported,1,Dry
1,Alabama,10091,2,2018,2018,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,1,Dry
1,Alabama,10092,1,1995,1995,Coupe,Honda,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
1,Alabama,10092,2,2007,2007,Truck-Tractor,Volvo,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
1,Alabama,10093,1,2023,2023,Coupe,BMW,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,0,0,No,2,"Yes, Racing",70,70 MPH,1,Dry
1,Alabama,10093,2,2023,2023,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10094,1,2006,2006,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
1,Alabama,10095,1,2007,2007,Motorcycle - Custom,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",25,25 MPH,1,Dry
1,Alabama,10096,1,2011,2011,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",55,55 MPH,2,Wet
1,Alabama,10096,2,2005,2005,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),GMC,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,2,Wet
1,Alabama,10097,1,2012,2012,Pickup,Toyota,34,Light Pickup,3,Rollover,0,No or Not Reported,1,1,Yes,4,"Yes, Too Fast for Conditions",55,55 MPH,2,Wet
1,Alabama,10098,1,2004,2004,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,70,70 MPH,2,Wet
1,Alabama,10098,2,2009,2009,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),GMC,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,2,Wet
1,Alabama,10099,1,2022,2022,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10100,1,2020,2020,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,50,50 MPH,2,Wet
1,Alabama,10100,2,2014,2014,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Buick / Opel,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,2,Wet
1,Alabama,10101,1,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,98,Not Reported,2,Wet
1,Alabama,10101,2,2014,2014,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,2,Wet
1,Alabama,10102,1,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),KIA,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,35,35 MPH,1,Dry
1,Alabama,10103,1,2022,2022,Truck-Tractor,International Harvester/Navistar,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",55,55 MPH,1,Dry
1,Alabama,10103,2,2024,2024,Truck-Tractor,International Harvester/Navistar,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10104,1,2009,2009,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,2,"Yes, Racing",45,45 MPH,1,Dry
1,Alabama,10104,2,2023,2023,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access
1,Alabama,10105,1,2002,2002,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,16,"Utility station wagon (includes suburban limousines, Suburban, Travellall, Grand Wagoneer)",0,No Rollover,0,No or Not Reported,1,0,No,5,"Yes, Specifics Unknown",98,Not Reported,1,Dry
1,Alabama,10105,2,2006,2006,Sedan/Saloon,Chrysler,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,1,Dry
1,Alabama,10105,3,2020,2020,Sedan/Saloon,Other Domestic Manufacturers,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,98,Not Reported,1,Dry
1,Alabama,10105,4,2019,2019,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Nissan/Datsun,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,98,Not Reported,1,Dry
1,Alabama,10106,1,2004,2004,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,65,65 MPH,1,Dry
1,Alabama,10106,2,2005,2005,Pickup,Dodge,34,Light Pickup,3,Rollover,1,Yes,1,0,No,0,No,65,65 MPH,1,Dry
1,Alabama,10107,1,1993,1993,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,1,Dry
1,Alabama,10108,1,2015,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10109,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,9,Reported as Unknown,45,45 MPH,1,Dry
1,Alabama,10110,1,2005,2005,Incomplete - Chassis Cab (Single Cab),Chevrolet,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,2,Wet
1,Alabama,10110,2,1999,1999,Pickup,GMC,34,Light Pickup,0,No Rollover,0,No or Not Reported,1,0,No,0,No,45,45 MPH,2,Wet
1,Alabama,10111,1,2007,2007,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10111,2,2014,2014,Pickup,Chevrolet,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10112,1,2006,2006,Truck-Tractor,International Harvester/Navistar,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10112,2,2014,2014,Sedan/Saloon,Cadillac,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10113,1,2016,2016,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,2,Wet
1,Alabama,10114,1,2010,2010,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Mercury,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,2,Wet
1,Alabama,10114,2,2022,2022,Incomplete - Commercial Chassis,Ford,61,"Single-unit straight truck or Cab-Chassis (GVWR range 10,001 to 19,500 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,2,Wet
1,Alabama,10115,1,2009,2009,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
1,Alabama,10116,1,2011,2011,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,55,55 MPH,1,Dry
1,Alabama,10116,2,2012,2012,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10117,1,9999,Unknown,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,50,50 MPH,1,Dry
1,Alabama,10118,1,2007,2007,Sedan/Saloon,Acura,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",35,35 MPH,2,Wet
1,Alabama,10119,1,1989,1989,Truck-Tractor,Kenworth,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access
1,Alabama,10119,2,2017,2017,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,0,No,50,50 MPH,1,Dry
1,Alabama,10120,1,2005,2005,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
1,Alabama,10120,2,2004,2004,Motorcycle - Sport,Suzuki,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,40,40 MPH,1,Dry
1,Alabama,10121,1,2007,2007,Sedan/Saloon,BMW,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,3,"Yes, Exceeded Speed Limit",55,55 MPH,2,Wet
1,Alabama,10122,1,2010,2010,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,2,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10122,2,2004,2004,Sedan/Saloon,Ford,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10123,1,1997,1997,Pickup,Dodge,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,0,No,8,No Driver Present/Unknown if Driver Present,45,45 MPH,1,Dry
1,Alabama,10123,2,2002,2002,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,45,45 MPH,1,Dry
1,Alabama,10124,1,2010,2010,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,2,Wet
1,Alabama,10124,2,2020,2020,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,2,Wet
1,Alabama,10125,1,2006,2006,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Infiniti,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",3,Rollover,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,1,Dry
1,Alabama,10126,1,2004,2004,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,4,"Yes, Too Fast for Conditions",35,35 MPH,2,Wet
1,Alabama,10127,1,2005,2005,Motorcycle - Street,Honda,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,35,35 MPH,1,Dry
1,Alabama,10128,1,2015,2015,Sedan/Saloon,KIA,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,0,No,60,60 MPH,1,Dry
1,Alabama,10129,1,2009,2009,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
1,Alabama,10129,2,2012,2012,Sedan/Saloon,Cadillac,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10130,1,2005,2005,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,2,Wet
1,Alabama,10130,2,2016,2016,Incomplete - Glider,Peterbilt,78,Unknown medium/heavy truck type,0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,2,Wet
1,Alabama,10131,1,2011,2011,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
1,Alabama,10131,2,2001,2001,Sedan/Saloon,Buick / Opel,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
1,Alabama,10132,1,2003,2003,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,1,Dry
1,Alabama,10133,1,2023,2023,Coupe,Ford,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,1,1,Yes,0,No,55,55 MPH,1,Dry
1,Alabama,10133,2,2021,2021,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10134,1,2006,2006,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Lexus,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,45,45 MPH,1,Dry
1,Alabama,10135,1,2019,2019,Coupe,Chevrolet,3,3-door/2-door hatchback,0,No Rollover,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",30,30 MPH,1,Dry
1,Alabama,10136,1,2022,2022,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10137,1,2005,2005,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10137,2,2014,2014,Crossover Utility Vehicle (CUV),Nissan/Datsun,6,Station Wagon (excluding van and truck based),0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10137,3,2015,2015,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Land Rover,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10138,1,2012,2012,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10139,1,2006,2006,Sedan/Saloon,Chevrolet,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10140,1,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,9,Reported as Unknown,40,40 MPH,1,Dry
1,Alabama,10141,1,1994,1994,Motorcycle - Street,Honda,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,40,40 MPH,1,Dry
1,Alabama,10141,2,2016,2016,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),BMW,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,40,40 MPH,1,Dry
1,Alabama,10142,1,2023,2023,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Ford,19,"Utility Vehicle, Unknown body type",0,No Rollover,1,Yes,1,0,No,4,"Yes, Too Fast for Conditions",45,45 MPH,1,Dry
1,Alabama,10143,1,2012,2012,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10143,2,2019,2019,Sedan/Saloon,Nissan/Datsun,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10144,1,2020,2020,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",3,Rollover,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",60,60 MPH,2,Wet
1,Alabama,10144,2,2017,2017,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,60,60 MPH,2,Wet
1,Alabama,10145,1,2004,2004,Sedan/Saloon,Mercedes-Benz,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
1,Alabama,10145,2,2022,2022,Truck-Tractor,Freightliner,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,0,No Statutory Limit/Non-Trafficway or Driveway Access,0,Non-Trafficway or Driveway Access
1,Alabama,10146,1,2017,2017,Truck-Tractor,Volvo,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",3,Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10146,2,2023,2023,Cargo Van,Dodge,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10146,3,2006,2006,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10147,1,2008,2008,Sedan/Saloon,Mercury,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10148,1,2004,2004,Minivan,Honda,20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10149,1,2008,2008,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Porsche,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,3,"Yes, Exceeded Speed Limit",65,65 MPH,1,Dry
1,Alabama,10149,2,2008,2008,Sedan/Saloon,Mercury,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
1,Alabama,10150,1,2021,2021,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",25,25 MPH,1,Dry
1,Alabama,10151,1,2001,2001,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Toyota,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",3,Rollover,0,No or Not Reported,3,1,Yes,3,"Yes, Exceeded Speed Limit",65,65 MPH,1,Dry
1,Alabama,10152,1,2008,2008,Coupe,BMW,2,"2-door sedan,hardtop,coupe",0,No Rollover,0,No or Not Reported,0,0,No,0,No,55,55 MPH,1,Dry
1,Alabama,10152,2,9999,Unknown,Unknown,Unknown Make,99,Unknown body type,0,No Rollover,0,No or Not Reported,0,0,No,9,Reported as Unknown,55,55 MPH,1,Dry
1,Alabama,10153,1,2023,2023,Pickup,GMC,67,"Medium/heavy Pickup (GVWR greater than 10,000 lbs.)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10153,2,1998,1998,Truck-Tractor,Peterbilt,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10154,1,2018,2018,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Jeep / Kaiser-Jeep / Willys- Jeep,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",3,Rollover,0,No or Not Reported,2,0,No,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
1,Alabama,10155,1,2008,2008,Motorcycle - Cruiser,Honda,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,0,No,65,65 MPH,1,Dry
1,Alabama,10155,2,2017,2017,Cargo Van,Ford,21,"Large Van-Includes van-based buses (B150-B350, Sportsman, Royal Maxiwagon, Ram, Tradesman,...)",0,No Rollover,0,No or Not Reported,0,0,No,0,No,65,65 MPH,1,Dry
1,Alabama,10156,1,1996,1996,Pickup,Dodge,34,Light Pickup,3,Rollover,0,No or Not Reported,1,1,Yes,0,No,55,55 MPH,1,Dry
1,Alabama,10157,1,1984,1984,Sedan/Saloon,Oldsmobile,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,2,0,No,3,"Yes, Exceeded Speed Limit",55,55 MPH,1,Dry
1,Alabama,10158,1,2006,2006,Motorcycle - Touring / Sport Touring,Harley-Davidson,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,0,No,3,"Yes, Exceeded Speed Limit",45,45 MPH,1,Dry
1,Alabama,10159,1,2004,2004,Sedan/Saloon,Honda,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,1,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10159,2,2011,2011,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),Chevrolet,15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",0,No Rollover,0,No or Not Reported,0,0,No,0,No,70,70 MPH,1,Dry
1,Alabama,10160,1,2010,2010,Sedan/Saloon,Hyundai,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
1,Alabama,10160,2,2020,2020,Motorcycle - Standard,Other Make,80,Two Wheel Motorcycle (excluding motor scooters),8,Not Applicable,0,No or Not Reported,1,1,Yes,0,No,45,45 MPH,1,Dry
1,Alabama,10160,3,2013,2013,Sedan/Saloon,Toyota,4,"4-door sedan, hardtop",0,No Rollover,0,No or Not Reported,0,0,No,0,No,45,45 MPH,1,Dry
1,Alabama,10161,1,2001,2001,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,25,25 MPH,1,Dry
1,Alabama,10162,1,2013,2013,Pickup,Ford,34,Light Pickup,0,No Rollover,0,No or Not Reported,0,1,Yes,0,No,65,65 MPH,1,Dry
